"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2014"	"2014"	"Other heart diseases (I26-I51)"	"GR113-064"	203350	318857056	63.8
	"2014"	"2014"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1299	318857056	0.4
	"2014"	"2014"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	900	318857056	0.3
	"2014"	"2014"	"Heart failure (I50)"	"GR113-067"	68626	318857056	21.5
	"2014"	"2014"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	132525	318857056	41.6
	"2014"	"2014"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	30221	318857056	9.5
	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	133103	318857056	41.7
	"2014"	"2014"	"#Atherosclerosis (I70)"	"GR113-071"	6356	318857056	2.0
	"2014"	"2014"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	19199	318857056	6.0
	"2014"	"2014"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	9863	318857056	3.1
	"2014"	"2014"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	9336	318857056	2.9
	"2014"	"2014"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4548	318857056	1.4
	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	55227	318857056	17.3
	"2014"	"2014"	"Influenza (J09-J11)"	"GR113-077"	4605	318857056	1.4
	"2014"	"2014"	"Pneumonia (J12-J18)"	"GR113-078"	50622	318857056	15.9
	"2014"	"2014"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	289	318857056	0.1
	"2014"	"2014"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	232	318857056	0.1
	"2014"	"2014"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	57	318857056	0.0
	"2014"	"2014"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	147101	318857056	46.1
	"2014"	"2014"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	563	318857056	0.2
	"2014"	"2014"	"Emphysema (J43)"	"GR113-084"	7455	318857056	2.3
	"2014"	"2014"	"Asthma (J45-J46)"	"GR113-085"	3651	318857056	1.1
	"2014"	"2014"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	135432	318857056	42.5
	"2014"	"2014"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	737	318857056	0.2
	"2014"	"2014"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	18792	318857056	5.9
	"2014"	"2014"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	36187	318857056	11.3
	"2014"	"2014"	"#Peptic ulcer (K25-K28)"	"GR113-090"	3037	318857056	1.0
	"2014"	"2014"	"#Diseases of appendix (K35-K38)"	"GR113-091"	387	318857056	0.1
	"2014"	"2014"	"#Hernia (K40-K46)"	"GR113-092"	1979	318857056	0.6
	"2014"	"2014"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	38170	318857056	12.0
	"2014"	"2014"	"Alcoholic liver disease (K70)"	"GR113-094"	19388	318857056	6.1
	"2014"	"2014"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	18782	318857056	5.9
	"2014"	"2014"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3467	318857056	1.1
	"2014"	"2014"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	48146	318857056	15.1
	"2014"	"2014"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	472	318857056	0.1
	"2014"	"2014"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	288	318857056	0.1
	"2014"	"2014"	"Renal failure (N17-N19)"	"GR113-100"	47364	318857056	14.9
	"2014"	"2014"	"Other disorders of kidney (N25,N27)"	"GR113-101"	22	318857056	0.0
	"2014"	"2014"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	712	318857056	0.2
	"2014"	"2014"	"#Hyperplasia of prostate (N40)"	"GR113-103"	547	318857056	0.2
	"2014"	"2014"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	129	318857056	0.0
	"2014"	"2014"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	1123	318857056	0.4
	"2014"	"2014"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	28	318857056	0.0
	"2014"	"2014"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	1095	318857056	0.3
	"2014"	"2014"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	11897	318857056	3.7
	"2014"	"2014"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	9609	318857056	3.0
	"2014"	"2014"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	32242	318857056	10.1
	"2014"	"2014"	"All other diseases (Residual) "	"GR113-111"	322375	318857056	101.1
	"2014"	"2014"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	135928	318857056	42.6
	"2014"	"2014"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	37939	318857056	11.9
	"2014"	"2014"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	35398	318857056	11.1
	"2014"	"2014"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	991	318857056	0.3
	"2014"	"2014"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	1550	318857056	0.5
	"2014"	"2014"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	97989	318857056	30.7
	"2014"	"2014"	"Falls (W00-W19)"	"GR113-118"	31959	318857056	10.0
	"2014"	"2014"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	461	318857056	0.1
	"2014"	"2014"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3406	318857056	1.1
	"2014"	"2014"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	2701	318857056	0.8
	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	42032	318857056	13.2
	"2014"	"2014"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	17430	318857056	5.5
	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	42826	318857056	13.4
	"2014"	"2014"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	21386	318857056	6.7
	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	21440	318857056	6.7
	"2014"	"2014"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	15872	318857056	5.0
	"2014"	"2014"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	11008	318857056	3.5
	"2014"	"2014"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	4864	318857056	1.5
	"2014"	"2014"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	515	318857056	0.2
	"2014"	"2014"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	4597	318857056	1.4
	"2014"	"2014"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	275	318857056	0.1
	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	4322	318857056	1.4
	"2014"	"2014"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	14	318857056	Unreliable
	"2014"	"2014"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	2540	318857056	0.8
	"2014"	"2014"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	7130	318857056	2.2
	"2015"	"2015"	"#Salmonella infections (A01-A02)"	"GR113-001"	53	321418820	0.0
	"2015"	"2015"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	4	321418820	Unreliable
	"2015"	"2015"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10067	321418820	3.1
	"2015"	"2015"	"#Tuberculosis (A16-A19)"	"GR113-004"	470	321418820	0.1
	"2015"	"2015"	"Respiratory tuberculosis (A16)"	"GR113-005"	344	321418820	0.1
	"2015"	"2015"	"Other tuberculosis (A17-A19)"	"GR113-006"	126	321418820	0.0
	"2015"	"2015"	"#Whooping cough (A37)"	"GR113-007"	7	321418820	Unreliable
	"2015"	"2015"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	2	321418820	Unreliable
	"2015"	"2015"	"#Meningococcal infection (A39)"	"GR113-009"	40	321418820	0.0
	"2015"	"2015"	"#Septicemia (A40-A41)"	"GR113-010"	40773	321418820	12.7
	"2015"	"2015"	"#Syphilis (A50-A53)"	"GR113-011"	45	321418820	0.0
	"2015"	"2015"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	3	321418820	Unreliable
	"2015"	"2015"	"#Viral hepatitis (B15-B19)"	"GR113-015"	7461	321418820	2.3
	"2015"	"2015"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	6465	321418820	2.0
	"2015"	"2015"	"#Malaria (B50-B54)"	"GR113-017"	8	321418820	Unreliable
	"2015"	"2015"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	6692	321418820	2.1
	"2015"	"2015"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	595930	321418820	185.4
	"2015"	"2015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	9754	321418820	3.0
	"2015"	"2015"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	15212	321418820	4.7
	"2015"	"2015"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11331	321418820	3.5
	"2015"	"2015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	53176	321418820	16.5
	"2015"	"2015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	25761	321418820	8.0
	"2015"	"2015"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	41615	321418820	12.9
	"2015"	"2015"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3763	321418820	1.2
	"2015"	"2015"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	153819	321418820	47.9
	"2015"	"2015"	"Malignant melanoma of skin (C43)"	"GR113-028"	8885	321418820	2.8
	"2015"	"2015"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41987	321418820	13.1
	"2015"	"2015"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	4175	321418820	1.3
	"2015"	"2015"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	10096	321418820	3.1
	"2015"	"2015"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	13920	321418820	4.3
	"2015"	"2015"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	28848	321418820	9.0
	"2015"	"2015"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	14448	321418820	4.5
	"2015"	"2015"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	16254	321418820	5.1
	"2015"	"2015"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	16268	321418820	5.1
	"2015"	"2015"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	56725	321418820	17.6
	"2015"	"2015"	"Hodgkin disease (C81)"	"GR113-038"	1120	321418820	0.3
	"2015"	"2015"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	20154	321418820	6.3
	"2015"	"2015"	"Leukemia (C91-C95)"	"GR113-040"	22665	321418820	7.1
	"2015"	"2015"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	12696	321418820	3.9
	"2015"	"2015"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	90	321418820	0.0
	"2015"	"2015"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	69893	321418820	21.7
	"2015"	"2015"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	16277	321418820	5.1
	"2015"	"2015"	"#Anemias (D50-D64)"	"GR113-045"	5250	321418820	1.6
	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	79535	321418820	24.7
	"2015"	"2015"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	5222	321418820	1.6
	"2015"	"2015"	"Malnutrition (E40-E46)"	"GR113-048"	5010	321418820	1.6
	"2015"	"2015"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	212	321418820	0.1
	"2015"	"2015"	"#Meningitis (G00,G03)"	"GR113-050"	555	321418820	0.2
	"2015"	"2015"	"#Parkinson disease (G20-G21)"	"GR113-051"	27972	321418820	8.7
	"2015"	"2015"	"#Alzheimer disease (G30)"	"GR113-052"	110561	321418820	34.4
	"2015"	"2015"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	832024	321418820	258.9
	"2015"	"2015"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	633842	321418820	197.2
	"2015"	"2015"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	3372	321418820	1.0
	"2015"	"2015"	"Hypertensive heart disease (I11)"	"GR113-056"	41688	321418820	13.0
	"2015"	"2015"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	4974	321418820	1.5
	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	366801	321418820	114.1
	"2015"	"2015"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	114023	321418820	35.5
	"2015"	"2015"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	4122	321418820	1.3
	"2015"	"2015"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	248656	321418820	77.4
	"2015"	"2015"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	60538	321418820	18.8
	"2015"	"2015"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	188118	321418820	58.5
	"2015"	"2015"	"Other heart diseases (I26-I51)"	"GR113-064"	217007	321418820	67.5
	"2015"	"2015"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1337	321418820	0.4
	"2015"	"2015"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	926	321418820	0.3
	"2015"	"2015"	"Heart failure (I50)"	"GR113-067"	75251	321418820	23.4
	"2015"	"2015"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	139493	321418820	43.4
	"2015"	"2015"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	32200	321418820	10.0
	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	140323	321418820	43.7
	"2015"	"2015"	"#Atherosclerosis (I70)"	"GR113-071"	6088	321418820	1.9
	"2015"	"2015"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	19571	321418820	6.1
	"2015"	"2015"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	9988	321418820	3.1
	"2015"	"2015"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	9583	321418820	3.0
	"2015"	"2015"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4522	321418820	1.4
	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	57062	321418820	17.8
	"2015"	"2015"	"Influenza (J09-J11)"	"GR113-077"	5251	321418820	1.6
	"2015"	"2015"	"Pneumonia (J12-J18)"	"GR113-078"	51811	321418820	16.1
	"2015"	"2015"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	309	321418820	0.1
	"2015"	"2015"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	273	321418820	0.1
	"2015"	"2015"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	36	321418820	0.0
	"2015"	"2015"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	155041	321418820	48.2
	"2015"	"2015"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	617	321418820	0.2
	"2015"	"2015"	"Emphysema (J43)"	"GR113-084"	7249	321418820	2.3
	"2015"	"2015"	"Asthma (J45-J46)"	"GR113-085"	3615	321418820	1.1
	"2015"	"2015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	143560	321418820	44.7
	"2015"	"2015"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	728	321418820	0.2
	"2015"	"2015"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	19803	321418820	6.2
	"2015"	"2015"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	38286	321418820	11.9
	"2015"	"2015"	"#Peptic ulcer (K25-K28)"	"GR113-090"	3056	321418820	1.0
	"2015"	"2015"	"#Diseases of appendix (K35-K38)"	"GR113-091"	370	321418820	0.1
	"2015"	"2015"	"#Hernia (K40-K46)"	"GR113-092"	2109	321418820	0.7
	"2015"	"2015"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	40326	321418820	12.5
	"2015"	"2015"	"Alcoholic liver disease (K70)"	"GR113-094"	21028	321418820	6.5
	"2015"	"2015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	19298	321418820	6.0
	"2015"	"2015"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3766	321418820	1.2
	"2015"	"2015"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	49959	321418820	15.5
	"2015"	"2015"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	526	321418820	0.2
	"2015"	"2015"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	290	321418820	0.1
	"2015"	"2015"	"Renal failure (N17-N19)"	"GR113-100"	49113	321418820	15.3
	"2015"	"2015"	"Other disorders of kidney (N25,N27)"	"GR113-101"	30	321418820	0.0
	"2015"	"2015"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	715	321418820	0.2
	"2015"	"2015"	"#Hyperplasia of prostate (N40)"	"GR113-103"	571	321418820	0.2
	"2015"	"2015"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	125	321418820	0.0
	"2015"	"2015"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	1140	321418820	0.4
	"2015"	"2015"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	19	321418820	Unreliable
	"2015"	"2015"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	1121	321418820	0.3
	"2015"	"2015"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	11715	321418820	3.6
	"2015"	"2015"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10017	321418820	3.1
	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	32042	321418820	10.0
	"2015"	"2015"	"All other diseases (Residual) "	"GR113-111"	318858	321418820	99.2
	"2015"	"2015"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	146571	321418820	45.6
	"2015"	"2015"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	40452	321418820	12.6
	"2015"	"2015"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	37757	321418820	11.7
	"2015"	"2015"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	1061	321418820	0.3
	"2015"	"2015"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	1634	321418820	0.5
	"2015"	"2015"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	106119	321418820	33.0
	"2015"	"2015"	"Falls (W00-W19)"	"GR113-118"	33381	321418820	10.4
	"2015"	"2015"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	489	321418820	0.2
	"2015"	"2015"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3602	321418820	1.1
	"2015"	"2015"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	2646	321418820	0.8
	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	47478	321418820	14.8
	"2015"	"2015"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	18523	321418820	5.8
	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	44193	321418820	13.7
	"2015"	"2015"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	22018	321418820	6.9
	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	22175	321418820	6.9
	"2015"	"2015"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	17793	321418820	5.5
	"2015"	"2015"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	12979	321418820	4.0
	"2015"	"2015"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	4814	321418820	1.5
	"2015"	"2015"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	530	321418820	0.2
	"2015"	"2015"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	4915	321418820	1.5
	"2015"	"2015"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	282	321418820	0.1
	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	4633	321418820	1.4
	"2015"	"2015"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	6	321418820	Unreliable
	"2015"	"2015"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	2686	321418820	0.8
	"2015"	"2015"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	7410	321418820	2.3
	"2016"	"2016"	"#Salmonella infections (A01-A02)"	"GR113-001"	37	323127513	0.0
	"2016"	"2016"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	8	323127513	Unreliable
	"2016"	"2016"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	9324	323127513	2.9
	"2016"	"2016"	"#Tuberculosis (A16-A19)"	"GR113-004"	528	323127513	0.2
	"2016"	"2016"	"Respiratory tuberculosis (A16)"	"GR113-005"	387	323127513	0.1
	"2016"	"2016"	"Other tuberculosis (A17-A19)"	"GR113-006"	141	323127513	0.0
	"2016"	"2016"	"#Whooping cough (A37)"	"GR113-007"	11	323127513	Unreliable
	"2016"	"2016"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	2	323127513	Unreliable
	"2016"	"2016"	"#Meningococcal infection (A39)"	"GR113-009"	36	323127513	0.0
	"2016"	"2016"	"#Septicemia (A40-A41)"	"GR113-010"	40613	323127513	12.6
	"2016"	"2016"	"#Syphilis (A50-A53)"	"GR113-011"	41	323127513	0.0
	"2016"	"2016"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	2	323127513	Unreliable
	"2016"	"2016"	"#Viral hepatitis (B15-B19)"	"GR113-015"	6421	323127513	2.0
	"2016"	"2016"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	6160	323127513	1.9
	"2016"	"2016"	"#Malaria (B50-B54)"	"GR113-017"	5	323127513	Unreliable
	"2016"	"2016"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	6864	323127513	2.1
	"2016"	"2016"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	598038	323127513	185.1
	"2016"	"2016"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	10170	323127513	3.1
	"2016"	"2016"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	15459	323127513	4.8
	"2016"	"2016"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11433	323127513	3.5
	"2016"	"2016"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	53145	323127513	16.4
	"2016"	"2016"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	26569	323127513	8.2
	"2016"	"2016"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	42757	323127513	13.2
	"2016"	"2016"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3868	323127513	1.2
	"2016"	"2016"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	148945	323127513	46.1
	"2016"	"2016"	"Malignant melanoma of skin (C43)"	"GR113-028"	8188	323127513	2.5
	"2016"	"2016"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41952	323127513	13.0
	"2016"	"2016"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	4188	323127513	1.3
	"2016"	"2016"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	10733	323127513	3.3
	"2016"	"2016"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	14223	323127513	4.4
	"2016"	"2016"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	30370	323127513	9.4
	"2016"	"2016"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	13842	323127513	4.3
